Date,Open,High,Low,Close,Adj Close,Volume
2017-02-28,62.795803,63.120228,62.643131,62.853054,51.833778,8112044
2017-03-01,63.043892,63.740459,62.872135,63.177483,52.101322,11193374
2017-03-02,63.339695,63.530533,62.977100,63.053436,51.999027,9062790
2017-03-03,63.053436,63.568703,62.795803,63.530533,52.392475,8716111
2017-03-06,63.053436,63.721375,62.881680,63.425571,52.305923,9104500
2017-03-07,62.433205,63.272900,62.204197,62.938931,51.904598,8728478
2017-03-08,62.938931,63.091602,62.280533,62.786259,51.778687,8821645
2017-03-09,62.948475,63.005726,62.519085,62.872135,51.849506,8106280
2017-03-10,63.043892,63.167938,62.500000,62.595421,51.621311,9247447
2017-03-13,62.251907,62.299618,61.078243,61.211830,50.844570,14880133
2017-03-14,61.192749,61.555344,61.116413,61.259541,50.884201,8271759
2017-03-15,61.450382,61.994274,61.278625,61.736641,51.280487,9458200
2017-03-16,61.612595,61.822517,61.059158,61.240459,50.868343,10074634
2017-03-17,61.307251,61.736641,60.963741,60.973282,50.646420,15142762
2017-03-20,61.202290,61.354961,61.068703,61.173664,50.812870,13593818
2017-03-21,61.374046,61.650764,60.706108,60.982822,50.654346,11057134
2017-03-22,61.049618,61.173664,60.353054,60.591602,50.329380,10007352
2017-03-23,60.458015,60.896946,60.295803,60.381680,50.155018,9915128
2017-03-24,60.267178,60.620228,59.980915,60.286259,50.075760,9575052
2017-03-27,60.038170,60.505726,59.933205,60.295803,50.083694,8400663
2017-03-28,60.305344,60.496181,60.000000,60.438931,50.202579,10673880
2017-03-29,60.753819,61.173664,60.553436,60.725189,50.440350,8525794
2017-03-30,60.591602,60.763359,60.419846,60.543892,50.289757,5577456
2017-03-31,60.362595,60.715649,60.353054,60.629772,50.361088,7979472
2017-04-03,60.524811,60.791985,60.324429,60.562977,50.305603,6962493
2017-04-04,60.677483,60.849236,60.467556,60.753819,50.464138,6650189
2017-04-05,60.772900,61.211830,60.601147,60.658398,50.384872,8083538
2017-04-06,60.572517,61.040077,60.295803,60.343510,50.123306,7915125
2017-04-07,60.381680,60.429390,60.066795,60.238548,50.036129,8091713
2017-04-10,60.372135,60.429390,59.666031,59.685116,49.576427,7595590
2017-04-11,59.627865,59.885494,59.332062,59.713741,49.600204,6858950
2017-04-12,59.513359,60.314884,59.427483,60.162212,49.972713,9965642
2017-04-13,59.914124,60.114506,59.694656,59.742367,49.623985,6217260
2017-04-17,59.837788,59.961830,59.532444,59.923664,49.774586,5590242
2017-04-18,59.599236,59.599236,59.150764,59.417938,49.354511,7749436
2017-04-19,59.408398,59.770992,59.160305,59.770992,49.647758,10845857
2017-04-20,59.790077,59.875954,59.398853,59.685116,49.576427,9392490
2017-04-21,59.503819,59.761452,59.036259,59.055344,49.053322,11002323
2017-04-24,59.637405,59.656490,59.179390,59.293892,49.251469,9270922
2017-04-25,59.627865,60.047710,59.398853,59.446564,49.378281,11205006
2017-04-26,59.761452,60.000000,59.570610,59.828243,49.695316,9284546
2017-04-27,59.904579,60.028625,59.589695,59.713741,49.600204,6920258
2017-04-28,59.713741,59.780533,59.293892,59.475189,49.402058,9915862
2017-05-01,59.398853,59.637405,59.255726,59.522900,49.441692,10707521
2017-05-02,59.646946,60.343510,59.456108,59.828243,49.695316,13647580
2017-05-03,59.637405,60.753819,59.522900,60.715649,50.432423,11978430
2017-05-04,60.753819,60.963741,60.324429,60.477100,50.234280,9023280
2017-05-05,60.591602,61.154579,60.524811,61.040077,50.701904,9795237
2017-05-08,60.982822,61.555344,60.906490,61.078243,50.733608,11684676
2017-05-09,61.240459,61.326336,60.267178,60.391220,50.162949,10712970
2017-05-10,60.238548,61.020992,60.200382,61.011452,50.678127,10094126
2017-05-11,61.784351,62.261452,61.364506,61.479008,51.066494,19404663
2017-05-12,61.440842,61.708015,60.372135,60.658398,50.384872,10838521
2017-05-15,60.515266,60.687023,60.438931,60.601147,50.337318,8710347
2017-05-16,60.534351,60.944656,60.248093,60.868320,50.559235,8248494
2017-05-17,60.868320,60.868320,60.000000,60.114506,49.933094,8296911
2017-05-18,60.028625,61.545803,60.028625,60.963741,50.638504,12528316
2017-05-19,61.106869,61.106869,60.591602,60.858780,50.551319,9739798
2017-05-22,60.782444,61.488548,60.658398,61.106869,50.757385,6525372
2017-05-23,61.068703,61.631680,61.068703,61.593510,51.161606,6009861
2017-05-24,61.803436,62.213741,61.583969,61.956108,51.462799,7289259
2017-05-25,61.984734,62.137405,61.698475,62.061069,51.549973,7436503
2017-05-26,62.022900,62.223282,61.851147,61.946564,51.454861,3862614
2017-05-30,61.755726,62.156490,61.574429,61.908398,51.423157,5120109
2017-05-31,62.099236,62.490459,62.051525,62.127865,51.605453,8162138
2017-06-01,62.108780,62.270992,61.889313,62.270992,51.724342,7923404
2017-06-02,62.461830,62.576336,62.194656,62.471375,51.890785,6600933
2017-06-05,62.356869,62.395039,61.736641,62.089695,51.573753,6254988
2017-06-06,62.022900,62.061069,61.507633,61.708015,51.256714,8218206
2017-06-07,61.641220,61.688931,61.068703,61.125954,50.773232,7971717
2017-06-08,61.125954,61.307251,59.952290,60.305344,50.091614,19411056
2017-06-09,60.305344,61.488548,60.248093,61.440842,51.034801,11266419
2017-06-12,61.440842,61.717556,61.259541,61.440842,51.034801,9851514
2017-06-13,60.811069,60.916031,60.143131,60.372135,50.515808,12631544
2017-06-14,60.133587,60.725189,60.133587,60.467556,50.595657,10834853
2017-06-15,60.400764,60.534351,60.000000,60.295803,50.451954,8244406
2017-06-16,60.362595,60.791985,59.818703,60.085876,50.276295,15617296
2017-06-19,60.200382,60.887405,60.133587,60.763359,50.843170,8831391
2017-06-20,60.763359,61.984734,60.667938,61.574429,51.521832,10755624
2017-06-21,61.603054,62.595421,61.603054,62.461830,52.264359,11679960
2017-06-22,62.509541,63.330154,62.385494,62.996181,52.711460,14087111
2017-06-23,63.015266,63.349236,62.824429,63.129772,52.823246,14769988
2017-06-26,63.120228,63.358780,62.814884,62.900764,52.631622,7940067
2017-06-27,63.234734,63.234734,62.538170,62.538170,52.328228,8511437
2017-06-28,62.748093,62.881680,62.156490,62.175571,52.024830,7056498
2017-06-29,62.032444,62.099236,61.154579,61.393131,51.370132,8751114
2017-06-30,61.536259,61.765266,61.068703,61.154579,51.170525,8762223
2017-07-03,60.925571,61.669846,60.925571,61.326336,51.314236,4895627
2017-07-05,61.517178,61.832062,60.992367,61.221375,51.226418,6820174
2017-07-06,60.849236,60.982822,60.104961,60.209923,50.380093,11887150
2017-07-07,60.314884,60.438931,59.933205,60.267178,50.427994,7591083
2017-07-10,60.486641,60.496181,59.742367,59.952290,50.164520,7036062
2017-07-11,59.942749,60.095421,59.389313,59.484734,49.773289,7207620
2017-07-12,59.790077,60.238548,59.790077,59.904579,50.124592,8610368
2017-07-13,59.914124,60.104961,59.427483,60.009541,50.212421,7125562
2017-07-14,60.047710,60.496181,59.980915,60.171757,50.348152,6309903
2017-07-17,60.257633,60.410305,59.666031,59.742367,49.988869,7741890
2017-07-18,59.637405,59.761452,59.417938,59.551525,49.829185,6408415
2017-07-19,59.637405,59.952290,59.580154,59.751907,49.996845,5972657
2017-07-20,60.028625,60.343510,59.980915,60.057251,50.252338,6974545
2017-07-21,59.914124,60.114506,59.713741,59.761452,50.004833,7237907
2017-07-24,59.675571,60.019085,59.637405,59.704197,49.956932,8157318
2017-07-25,59.971375,60.114506,59.398853,59.503819,49.789257,6241783
2017-07-26,59.456108,59.484734,58.893131,58.969467,49.342144,9816302
2017-07-27,60.753819,61.593510,59.923664,60.772900,50.851151,22894922
2017-07-28,60.887405,61.412212,60.324429,61.173664,51.186497,13982521
2017-07-31,61.307251,61.364506,60.601147,60.954197,51.002846,12277215
2017-08-01,61.106869,61.326336,60.849236,60.992367,51.034798,6802463
2017-08-02,61.020992,61.030533,60.276718,60.534351,50.651550,7372575
2017-08-03,60.314884,60.811069,60.286259,60.610687,50.715427,7355702
2017-08-04,60.715649,60.772900,60.057251,60.209923,50.380093,5597368
2017-08-07,60.066795,60.200382,59.790077,59.961830,50.172493,7018246
2017-08-08,59.675571,59.847328,59.351147,59.465649,49.757320,8048745
2017-08-09,59.589695,59.847328,59.370228,59.627865,49.893055,6866810
2017-08-10,59.513359,59.713741,59.322517,59.332062,49.645546,8137825
2017-08-11,59.561069,60.076336,59.408398,59.522900,49.805237,6341448
2017-08-14,60.028625,60.114506,59.723282,59.799618,50.036770,5771860
2017-08-15,59.856869,60.143131,59.627865,59.637405,49.901043,6619168
2017-08-16,59.570610,60.047710,59.475189,59.828243,50.060719,6352138
2017-08-17,59.875954,60.133587,58.979008,59.007633,49.374088,9589305
2017-08-18,58.940842,58.988548,58.358780,58.673664,49.094631,8825942
2017-08-21,58.664124,59.198475,58.616413,59.131680,49.477882,7542666
2017-08-22,59.131680,59.637405,59.083969,59.561069,49.837181,5779930
2017-08-23,59.398853,59.732822,59.303436,59.303436,49.621601,6743775
2017-08-24,59.398853,60.028625,59.341602,59.837788,50.068710,8122105
2017-08-25,59.990459,60.391220,59.895039,60.057251,50.252338,5528095
2017-08-28,60.219467,60.553436,60.095421,60.419846,50.555737,7858114
2017-08-29,60.238548,60.314884,59.847328,60.229008,50.396061,6879806
2017-08-30,60.248093,60.276718,60.019085,60.229008,50.396061,5263580
2017-08-31,60.448475,60.992367,60.066795,60.935116,50.986889,13522344
2017-09-01,60.868320,61.164124,60.687023,60.906490,50.962940,6481985
2017-09-05,60.830154,61.173664,60.553436,60.706108,50.795265,7583538
2017-09-06,60.963741,61.383587,60.849236,61.068703,51.098660,7491838
2017-09-07,61.154579,61.469467,60.868320,61.374046,51.354160,7185507
2017-09-08,61.059158,61.574429,61.011452,61.326336,51.314236,7719358
2017-09-11,61.965649,62.318703,61.717556,62.146946,52.000881,10785597
2017-09-12,62.137405,62.614506,62.137405,62.461830,52.264359,7707202
2017-09-13,62.366413,62.547710,62.309158,62.452290,52.256374,5898878
2017-09-14,62.013359,63.139313,61.937023,63.091602,53.173149,10437137
2017-09-15,63.139313,63.339695,62.738548,63.129772,53.205315,15390718
2017-09-18,62.996181,63.368320,62.795803,62.967556,53.068592,11049274
2017-09-19,62.996181,63.129772,62.671757,62.929390,53.036434,7345746
2017-09-20,63.043892,63.272900,62.204197,62.776718,52.907757,9903600
2017-09-21,62.833969,62.910305,62.519085,62.595421,52.754971,6255198
2017-09-22,62.624046,62.690842,62.089695,62.146946,52.376999,7824263
2017-09-25,62.175571,62.404579,62.061069,62.194656,52.417206,5840923
2017-09-26,62.118320,62.328243,61.755726,61.793892,52.079449,7311058
2017-09-27,61.717556,61.784351,61.374046,61.612595,51.926647,7013111
2017-09-28,61.326336,61.698475,61.230915,61.345421,51.701481,7359894
2017-09-29,61.345421,61.574429,60.429390,61.097328,51.492386,11999181
2017-10-02,61.269085,61.717556,60.963741,61.593510,51.910561,7067083
2017-10-03,61.593510,61.622135,60.858780,61.421757,51.765808,6819441
2017-10-04,61.469467,61.660305,61.383587,61.641220,51.950783,6722606
2017-10-05,61.469467,61.832062,61.383587,61.641220,51.950783,9589200
2017-10-06,61.736641,61.927483,61.421757,61.593510,51.910561,7847843
2017-10-09,61.708015,61.774811,61.183205,61.383587,51.733639,5712962
2017-10-10,61.364506,61.517178,61.250000,61.507633,51.838192,5157208
2017-10-11,61.393131,61.393131,60.858780,60.858780,51.291344,10586477
2017-10-12,60.868320,61.049618,60.648853,60.906490,51.331554,6454108
2017-10-13,61.020992,61.221375,60.477100,60.486641,50.977707,7693787
2017-10-16,60.582062,60.811069,60.362595,60.438931,50.937496,7806762
2017-10-17,60.314884,60.410305,60.000000,60.324429,50.840992,7365868
2017-10-18,61.154579,61.173664,60.505726,60.601147,51.074211,8265471
2017-10-19,60.725189,61.097328,60.677483,60.830154,51.267220,10554618
2017-10-20,60.925571,61.059158,60.658398,60.954197,51.371754,10798802
2017-10-23,61.097328,61.564884,60.400764,60.496181,50.985748,12137936
2017-10-24,60.410305,60.410305,59.513359,60.219467,50.752537,10711713
2017-10-25,60.209923,60.238548,59.475189,59.589695,50.221764,11545502
2017-10-26,59.437023,59.818703,58.979008,59.150764,49.851833,11260026
2017-10-27,57.776718,57.776718,55.171757,55.572517,46.836124,30980242
2017-10-30,53.196564,53.482822,51.917938,52.204197,43.997318,40860891
2017-10-31,52.643131,53.234734,52.509541,52.566795,44.302921,19313802
2017-11-01,52.996181,53.244274,52.748093,52.805344,44.503960,17206483
2017-11-02,52.938931,53.024811,52.519085,52.833969,44.528088,12909788
2017-11-03,52.767178,53.702290,52.662212,53.492367,45.082985,10281718
2017-11-06,53.473282,53.606869,53.053436,53.320610,44.938229,9136988
2017-11-07,53.320610,53.616413,52.843510,53.043892,44.705009,15008513
2017-11-08,52.958015,54.122135,52.919846,53.988548,45.501160,15859279
2017-11-09,53.959923,54.064884,53.072517,53.635494,45.203602,14818825
2017-11-10,53.711830,53.711830,52.624046,52.938931,44.616543,17547607
2017-11-13,52.776718,52.977100,52.538170,52.576336,44.310955,14135738
2017-11-14,52.452290,52.652672,52.242367,52.471375,44.222492,13315678
2017-11-15,52.251907,52.576336,51.908398,52.290077,44.069695,12290315
2017-11-16,52.347328,52.833969,52.242367,52.643131,44.367252,12572122
2017-11-17,52.480915,52.891220,52.242367,52.671757,44.391376,10358537
2017-11-20,51.564884,51.898853,51.173664,51.622135,43.506760,18003278
2017-11-21,51.870228,52.337788,51.698475,51.784351,43.643478,14369442
2017-11-22,51.746181,52.070610,51.688931,51.879772,43.723900,7730258
2017-11-24,52.003819,52.127865,51.631680,51.860687,43.707809,4549682
2017-11-27,51.917938,52.099236,51.717556,52.051525,43.868641,10584905
2017-11-28,52.414124,52.604961,51.917938,52.414124,44.174244,13446783
2017-11-29,52.519085,53.101147,52.414124,52.824429,44.520046,10980525
2017-11-30,52.662212,53.330154,52.509541,52.738548,44.447670,16139619
2017-12-01,52.862595,53.416031,52.690842,53.311069,44.930183,12672835
2017-12-04,53.368320,54.112595,53.311069,53.645039,45.211651,14085120
2017-12-05,53.578243,53.921757,53.167938,53.215649,44.849770,12405386
2017-12-06,51.946564,53.368320,51.708015,51.860687,43.707809,21217703
2017-12-07,52.337788,53.282444,52.175571,52.261452,44.045574,17250604
2017-12-08,52.776718,53.024811,52.156490,53.024811,44.688934,10923723
2017-12-11,53.759541,54.045803,53.015266,53.759541,45.308151,10239170
2017-12-12,54.265266,54.551525,54.036259,54.456108,45.895214,14454750
2017-12-13,54.332062,54.742367,54.055344,54.303436,45.766552,13982940
2017-12-14,53.816795,54.141220,53.396946,53.444656,45.425911,10623890
2017-12-15,53.654579,53.788170,53.196564,53.664124,45.612446,23664574
2017-12-18,53.797710,54.093510,53.625954,53.645039,45.596230,12151560
2017-12-19,53.645039,54.026718,53.444656,53.654579,45.604336,9921521
2017-12-20,53.702290,53.902672,53.416031,53.540077,45.507011,13766423
2017-12-21,53.511452,54.198475,53.511452,54.007633,45.904415,10439966
2017-12-22,54.007633,54.227100,53.559158,53.778625,45.709774,11890608
2017-12-26,53.902672,54.007633,53.692749,53.759541,45.693554,4616754
2017-12-27,53.807251,54.036259,53.683205,53.759541,45.693554,5931994
2017-12-28,53.759541,54.198475,53.721375,54.007633,45.904415,6061108
2017-12-29,54.227100,54.379772,53.692749,53.692749,45.636784,8841557
2018-01-02,53.998093,54.150764,53.482822,53.645039,45.596230,10556504
2018-01-03,53.654579,53.683205,53.396946,53.568703,45.531345,11090460
2018-01-04,53.854961,54.790077,53.797710,54.437023,46.269386,15751650
2018-01-05,54.761452,54.761452,53.998093,54.379772,46.220715,9955057
2018-01-08,54.589695,54.627865,53.912212,54.064884,45.953083,11642546
2018-01-09,54.208015,54.484734,53.979008,54.198475,46.066631,11142022
2018-01-10,53.959923,54.742367,53.874046,54.675571,46.472141,9497395
2018-01-11,54.675571,54.971375,54.541985,54.961830,46.715446,7447402
2018-01-12,55.295803,56.116413,55.238548,55.973282,47.575142,12935569
2018-01-16,58.921757,60.858780,58.444656,59.227100,50.340759,50399682
2018-01-17,59.437023,59.723282,59.055344,59.188931,50.308323,22940615
2018-01-18,59.160305,59.274811,57.853054,58.330154,49.578396,20861278
2018-01-19,58.664124,58.664124,57.862595,58.473282,49.700054,12745671
2018-01-22,58.158398,58.625954,57.938931,58.444656,49.675713,12835380
2018-01-23,58.234734,59.284351,58.082062,58.874046,50.040684,11718212
2018-01-24,59.169846,59.265266,58.167938,58.377865,49.618946,14129241
2018-01-25,58.492367,58.568703,58.158398,58.492367,49.716263,9853610
2018-01-26,58.673664,59.236641,58.530533,59.198475,50.316437,11060278
2018-01-29,59.112595,59.293892,58.740459,58.807251,49.983910,9198191
2018-01-30,58.005726,58.444656,57.671757,57.872135,49.189102,13666654
2018-01-31,57.986641,58.015266,56.202290,56.536259,48.053665,15582712
2018-02-01,56.459923,57.576336,56.364506,57.118320,48.548374,14009664
2018-02-02,56.688931,57.223282,55.610687,55.877865,47.494041,12852777
2018-02-05,55.601147,56.250000,53.263359,53.816795,45.742210,20546774
2018-02-06,52.614506,54.169846,51.841602,52.919846,44.979836,32494498
2018-02-07,52.643131,54.112595,52.566795,53.320610,45.320473,14349740
2018-02-08,53.473282,53.874046,52.204197,52.223282,44.387783,21871760
2018-02-09,52.624046,52.872135,50.916031,52.356869,44.501331,19472364
2018-02-12,52.814884,53.330154,52.442749,52.891220,44.955509,13259506
2018-02-13,52.700382,52.833969,52.261452,52.385494,44.525661,17857291
2018-02-14,51.822517,52.576336,51.736641,52.385494,44.525661,11996142
2018-02-15,52.891220,53.425571,52.318703,53.425571,45.409687,10584695
2018-02-16,53.406490,54.379772,53.358780,53.711830,45.652992,12294402
2018-02-20,53.549618,53.568703,52.433205,52.461830,44.590549,14113416
2018-02-21,52.509541,52.900764,52.051525,52.051525,44.241795,11244935
2018-02-22,52.099236,52.547710,51.927483,52.070610,44.258030,11334958
2018-02-23,52.309158,52.480915,52.070610,52.356869,44.501331,9499177
2018-02-26,52.480915,53.616413,52.480915,53.492367,45.466461,12725026
2018-02-27,53.349236,53.396946,52.194656,52.213741,44.379677,9734453
2018-02-28,52.538170,52.643131,51.727100,51.736641,43.974163,11807606
2018-03-01,51.774811,52.299618,50.973282,51.240459,43.552422,13648523
2018-03-02,51.030533,51.937023,50.687023,51.870228,44.087704,9355706
2018-03-05,51.755726,52.204197,51.603054,51.908398,44.120152,13743577
2018-03-06,51.994274,52.204197,51.354961,51.812977,44.039055,9716951
2018-03-07,51.374046,52.080154,51.288170,51.975189,44.176926,12817564
2018-03-08,52.022900,52.309158,51.870228,52.251907,44.412132,7705001
2018-03-09,52.509541,52.662212,52.194656,52.614506,44.720318,9240006
2018-03-12,53.177483,53.559158,52.709923,52.824429,44.898743,11269039
2018-03-13,53.187023,53.196564,52.480915,52.833969,44.906845,12272080
2018-03-14,52.738548,52.891220,51.822517,52.290077,44.833214,11692222
2018-03-15,52.433205,53.177483,52.375954,52.719467,45.201378,10560277
2018-03-16,52.662212,53.291985,52.557251,53.120228,45.544983,22010620
2018-03-19,53.110687,53.129772,51.755726,52.127865,44.694138,12391762
2018-03-20,52.242367,52.423664,51.870228,52.137405,44.702316,8153440
2018-03-21,52.251907,52.748093,51.927483,52.185116,44.743221,10489746
2018-03-22,51.755726,52.461830,51.555344,51.641220,44.276890,13387990
2018-03-23,51.832062,52.204197,50.896946,50.963741,43.696030,12408634
2018-03-26,51.574429,51.679390,50.543892,51.564884,44.211437,10448770
2018-03-27,51.517178,52.061069,51.020992,51.288170,43.974194,16956535
2018-03-28,51.574429,52.805344,51.545803,52.566795,45.070484,13302788
2018-03-29,52.824429,52.872135,51.975189,51.975189,44.563240,10218524
2018-04-02,51.908398,52.146946,50.534351,50.830154,43.581482,14041104
2018-04-03,50.896946,51.669846,50.410305,51.612595,44.252346,9688341
2018-04-04,51.020992,52.185116,50.954197,52.041985,44.620506,9330030
2018-04-05,52.538170,52.843510,51.946564,52.032444,44.612331,13074638
2018-04-06,51.793892,52.080154,50.477100,50.916031,43.655121,13100838
2018-04-09,52.480915,54.790077,52.061069,53.587788,45.945869,24352376
2018-04-10,54.083969,54.188931,53.473282,53.902672,46.215851,13481891
2018-04-11,53.492367,53.950382,53.330154,53.625954,45.978580,9445834
2018-04-12,54.007633,54.570610,53.568703,54.141220,46.420376,12511967
2018-04-13,54.465649,54.704197,54.045803,54.551525,46.772171,10536278
2018-04-16,55.124046,56.536259,54.551525,55.963741,47.983002,23627998
2018-04-17,57.099236,57.213741,56.259541,56.555344,48.490219,16070451
2018-04-18,56.688931,56.889313,55.906490,56.221375,48.203888,11779730
2018-04-19,56.221375,56.603054,55.744274,55.954197,47.974819,11041204
2018-04-20,56.164124,56.555344,55.973282,56.135494,48.130260,10109951
2018-04-23,57.299618,57.843510,56.708015,57.490459,49.291996,20767587
2018-04-24,57.643131,58.206108,57.032444,57.337788,49.161095,13974975
2018-04-25,57.156490,57.175571,56.230915,56.898853,48.784752,14057034
2018-04-26,57.080154,57.337788,56.402672,56.688931,48.604767,14148105
2018-04-27,56.622135,56.917938,56.593510,56.746181,48.653858,8034073
2018-04-30,56.917938,57.232822,56.173664,56.173664,48.162979,13730267
2018-05-01,56.297710,56.526718,54.274811,55.324429,47.434841,13756782
2018-05-02,55.038170,55.343510,54.408398,54.675571,46.878529,10921837
2018-05-03,54.522900,55.152672,53.788170,54.895039,47.066692,11864932
2018-05-04,54.503819,55.257633,54.227100,55.104961,47.246681,9149983
2018-05-07,55.124046,55.438931,54.465649,54.751907,46.943974,10513955
2018-05-08,54.742367,54.790077,53.683205,54.160305,46.436749,10749546
2018-05-09,54.360687,55.734734,54.227100,55.295803,47.410313,8684042
2018-05-10,55.467556,56.040077,55.276718,55.400764,47.500301,8624097
2018-05-11,55.496181,57.223282,55.467556,56.956108,48.833839,13344498
2018-05-14,57.032444,57.328243,56.708015,56.946564,48.825661,9942062
2018-05-15,56.717556,57.061069,56.202290,56.488548,48.432964,7148932
2018-05-16,56.603054,57.261452,56.402672,57.013359,48.882935,8941222
2018-05-17,56.812977,57.041985,56.183205,56.364506,48.326614,8222398
2018-05-18,56.259541,56.736641,54.856869,56.431297,48.383881,10151242
2018-05-21,56.469467,56.603054,55.715649,55.887405,47.917553,8882219
2018-05-22,56.087788,56.431297,55.725189,55.772900,47.819378,9357068
2018-05-23,55.772900,56.765266,55.753819,56.459923,48.408424,10375619
2018-05-24,56.536259,56.688931,56.116413,56.421757,48.375694,7261382
2018-05-25,56.431297,56.736641,56.145039,56.383587,48.342964,6985339
2018-05-29,55.896946,56.192749,55.372135,55.725189,47.778465,9228269
2018-05-30,55.963741,57.061069,55.839695,56.984734,48.858387,11572016
2018-05-31,56.898853,57.137405,56.593510,56.803436,48.702953,12786019
2018-06-01,57.146946,58.024811,56.889313,57.786259,49.545605,11556925
2018-06-04,58.730915,59.666031,58.377865,59.179390,50.740074,20410534
2018-06-05,59.160305,59.475189,58.263359,58.578243,50.224663,13098218
2018-06-06,58.692749,59.103054,58.416031,59.093510,50.666443,7912190
2018-06-07,59.160305,59.198475,58.692749,59.150764,50.715530,7910933
2018-06-08,59.169846,59.780533,59.131680,59.713741,51.198231,10142754
2018-06-11,59.895039,59.980915,59.236641,59.475189,50.993690,7542666
2018-06-12,59.513359,59.742367,59.169846,59.580154,51.083691,8308230
2018-06-13,59.704197,60.076336,59.494274,59.723282,51.206406,9873732
2018-06-14,59.227100,59.522900,58.416031,58.740459,50.752968,12528211
2018-06-15,58.769085,59.255726,58.416031,59.188931,51.140453,17246517
